volume,slice,band_pos,rel_pos,ratio,method,psnr,ssim
3171.npy,68,39,1.0,0.2,cs,12.292621852619394,0.44627677181869924
3171.npy,68,39,1.0,0.2,ddnm,25.93704770310054,0.739357362291519
3171.npy,68,39,1.0,0.3,zerofill,12.582093327427724,0.4469168172380974
3171.npy,68,39,1.0,0.3,cs,12.699740845055388,0.6160880517052529
3171.npy,68,39,1.0,0.3,ddnm,29.890329509982227,0.8783832077028065
3171.npy,68,39,1.0,0.5,zerofill,23.777600617384707,0.7393069654011468
3171.npy,68,39,1.0,0.5,cs,31.25844396500642,0.9648905228948568
3171.npy,68,39,1.0,0.5,ddnm,31.282023122170873,0.9560088008938538
3301.npy,29,0,0.0,0.2,zerofill,10.76016067665157,0.30167356826338615
3301.npy,29,0,0.0,0.2,cs,11.529710351907092,0.4384564845106287
3301.npy,29,0,0.0,0.2,ddnm,24.115615024575785,0.6275109265729406
3301.npy,29,0,0.0,0.3,zerofill,17.093362257605346,0.48363142351327565
3301.npy,29,0,0.0,0.3,cs,27.49958020382815,0.8791413346645381
3301.npy,29,0,0.0,0.3,ddnm,28.50588482811474,0.9314752420417022
3301.npy,29,0,0.0,0.5,zerofill,25.89309007306944,0.7380832150563857
3301.npy,29,0,0.0,0.5,cs,32.15559278000806,0.9631492366227883
3301.npy,29,0,0.0,0.5,ddnm,32.01095026166036,0.9610658659609983
3301.npy,35,6,0.154,0.2,zerofill,11.54034212760208,0.3297157787662339
3301.npy,35,6,0.154,0.2,cs,12.866699904829062,0.5287838658115208
3301.npy,35,6,0.154,0.2,ddnm,17.487544343545075,0.566511858446027
3301.npy,35,6,0.154,0.3,zerofill,18.500281581813617,0.525395035582565
3301.npy,35,6,0.154,0.3,cs,27.09818196532654,0.8482876411215916
3301.npy,35,6,0.154,0.3,ddnm,28.39746641761775,0.8932491571664234
3301.npy,35,6,0.154,0.5,zerofill,24.386304553231454,0.7079424068484989
3301.npy,35,6,0.154,0.5,cs,31.693861571309014,0.96363987952663
3301.npy,35,6,0.154,0.5,ddnm,31.275009607477315,0.9629789868595459
3301.npy,40,11,0.282,0.2,zerofill,17.58278202131946,0.42864186237854746
3301.npy,40,11,0.282,0.2,cs,22.563775237461485,0.6806580083989427
3301.npy,40,11,0.282,0.2,ddnm,26.339309787428398,0.7964962847792143
3301.npy,40,11,0.282,0.3,zerofill,18.522358099557444,0.4976238604808681
3301.npy,40,11,0.282,0.3,cs,25.740456339932607,0.8334940740598621
3301.npy,40,11,0.282,0.3,ddnm,27.760645388888285,0.8744793854777978
3301.npy,40,11,0.282,0.5,zerofill,26.674905838616883,0.7984672984049136
3301.npy,40,11,0.282,0.5,cs,31.945901420019098,0.9649148506924081
3301.npy,40,11,0.282,0.5,ddnm,31.10307441082692,0.9557306890552866
3301.npy,46,17,0.436,0.2,zerofill,17.941200563157945,0.4928509766113643
3301.npy,46,17,0.436,0.2,cs,24.27135891995796,0.8103684236868556
3301.npy,46,17,0.436,0.2,ddnm,26.305575061640475,0.8964104569949825
3301.npy,46,17,0.436,0.3,zerofill,13.665500128944757,0.48757645627976615
3301.npy,46,17,0.436,0.3,cs,14.404289962385706,0.689706141701209
3301.npy,46,17,0.436,0.3,ddnm,27.03627646643142,0.8516244508674705
3301.npy,46,17,0.436,0.5,zerofill,24.83908745472407,0.7678775412203968
3301.npy,46,17,0.436,0.5,cs,31.470736445942983,0.9677648027236024
3301.npy,46,17,0.436,0.5,ddnm,30.988753300895358,0.9623231815133675
3301.npy,51,22,0.564,0.2,zerofill,13.75937517477488,0.37469190733990837
3301.npy,51,22,0.564,0.2,cs,14.2448293616044,0.5619333987614232
3301.npy,51,22,0.564,0.2,ddnm,26.22341055289166,0.7857691857925506
3301.npy,51,22,0.564,0.3,zerofill,21.296719273904895,0.6246981710518789
3301.npy,51,22,0.564,0.3,cs,28.694617975711928,0.9288042203989506
3301.npy,51,22,0.564,0.3,ddnm,28.88225459645083,0.9435454861843371
3301.npy,51,22,0.564,0.5,zerofill,14.931509600698906,0.6253930531680824
3301.npy,51,22,0.564,0.5,cs,14.854436212369839,0.7528975007442001
3301.npy,51,22,0.564,0.5,ddnm,30.017539093694822,0.9129284823919553
3301.npy,57,28,0.718,0.2,zerofill,13.803853430809234,0.4063768959051194
3301.npy,57,28,0.718,0.2,cs,14.314756536161084,0.5970398397192964
3301.npy,57,28,0.718,0.2,ddnm,25.09849698074591,0.7802391368440245
3301.npy,57,28,0.718,0.3,zerofill,20.292648080765517,0.5816486793434846
3301.npy,57,28,0.718,0.3,cs,25.69337063745426,0.8636480445587631
3301.npy,57,28,0.718,0.3,ddnm,27.481237627815215,0.9037134661165273
3301.npy,57,28,0.718,0.5,zerofill,23.88089251953952,0.755699827617881
3301.npy,57,28,0.718,0.5,cs,31.59332779067281,0.9697217429735044
3301.npy,57,28,0.718,0.5,ddnm,32.89681314936976,0.9684065654253133
3301.npy,62,33,0.846,0.2,zerofill,12.927340244531106,0.3764178814048911
3301.npy,62,33,0.846,0.2,cs,13.940218409008976,0.5908486965439547
3301.npy,62,33,0.846,0.2,ddnm,26.43122149724906,0.7871824895568681
3301.npy,62,33,0.846,0.3,zerofill,13.479132275568272,0.47607850302351357
3301.npy,62,33,0.846,0.3,cs,14.037970063677573,0.6813739263816798
3301.npy,62,33,0.846,0.3,ddnm,30.24028407646364,0.8939413536371034
3301.npy,62,33,0.846,0.5,zerofill,24.545218133891993,0.7491355853597201
3301.npy,62,33,0.846,0.5,cs,32.48614046869865,0.9675380791692892
3301.npy,62,33,0.846,0.5,ddnm,32.99688977390728,0.9663964503156149
3301.npy,68,39,1.0,0.2,zerofill,18.20243881544024,0.47498500355750106
3301.npy,68,39,1.0,0.2,cs,21.394140734438572,0.736883329179965
3301.npy,68,39,1.0,0.2,ddnm,25.923068327981426,0.8728823602025354
3301.npy,68,39,1.0,0.3,zerofill,19.819778993389875,0.5538300324497756
3301.npy,68,39,1.0,0.3,cs,27.105419230613087,0.878192429390987
3301.npy,68,39,1.0,0.3,ddnm,28.96225190728567,0.9230470777226693
3301.npy,68,39,1.0,0.5,zerofill,24.22508731207358,0.7166140492626265
3301.npy,68,39,1.0,0.5,cs,30.221827726019676,0.9635598131747567
3301.npy,68,39,1.0,0.5,ddnm,29.907829928736376,0.9589851569044946
3405.npy,29,0,0.0,0.2,zerofill,10.6470271227634,0.305268947917059
3405.npy,29,0,0.0,0.2,cs,11.936176389648686,0.5206194658898282
3405.npy,29,0,0.0,0.2,ddnm,26.83025088990304,0.709771378097835
3405.npy,29,0,0.0,0.3,zerofill,16.30510300216084,0.44213667012884006
3405.npy,29,0,0.0,0.3,cs,31.76818878080315,0.9045533576094964
3405.npy,29,0,0.0,0.3,ddnm,33.570535253702495,0.9680991883789362
3405.npy,29,0,0.0,0.5,zerofill,27.930506136708576,0.7509093643139219
3405.npy,29,0,0.0,0.5,cs,39.2294440339058,0.9899856455622101
3405.npy,29,0,0.0,0.5,ddnm,39.30178764439858,0.9913120522386315
3405.npy,35,6,0.154,0.2,zerofill,11.511866372904176,0.403673059046561
3405.npy,35,6,0.154,0.2,cs,12.937364267105222,0.6051580318613874
3405.npy,35,6,0.154,0.2,ddnm,16.652505439440016,0.648568591599688
3405.npy,35,6,0.154,0.3,zerofill,12.222025707299045,0.4378590055783024
3405.npy,35,6,0.154,0.3,cs,12.48846992435219,0.5990585500599587
3405.npy,35,6,0.154,0.3,ddnm,33.25602805001712,0.9160425111559315
3405.npy,35,6,0.154,0.5,zerofill,12.443013791166983,0.4897540899508762
3405.npy,35,6,0.154,0.5,cs,12.523136363455938,0.6266331986877743
3405.npy,35,6,0.154,0.5,ddnm,37.57554687032313,0.934760985864455
3405.npy,40,11,0.282,0.2,zerofill,16.282136768640015,0.41421093303082474
3405.npy,40,11,0.282,0.2,cs,25.855134438352593,0.8231273702951737
3405.npy,40,11,0.282,0.2,ddnm,28.69561471457805,0.8719690430826049
3405.npy,40,11,0.282,0.3,zerofill,12.952972332410766,0.45165322079594555
3405.npy,40,11,0.282,0.3,cs,13.442646447736852,0.665987283024416
3405.npy,40,11,0.282,0.3,ddnm,32.87177870266496,0.9250498715707033
3405.npy,40,11,0.282,0.5,zerofill,28.52706055712934,0.8178585781693284
3405.npy,40,11,0.282,0.5,cs,37.132161687644476,0.9861040050201408
3405.npy,40,11,0.282,0.5,ddnm,35.603153136974626,0.9818802072264372
3405.npy,46,17,0.436,0.2,zerofill,19.866212540890523,0.5770638305147983
3405.npy,46,17,0.436,0.2,cs,27.629042660895855,0.8623151219789954
3405.npy,46,17,0.436,0.2,ddnm,28.632918112329566,0.9244537195066269
3405.npy,46,17,0.436,0.3,zerofill,18.600995000666607,0.5987463548906575
3405.npy,46,17,0.436,0.3,cs,31.892466986381294,0.9219670973085438
3405.npy,46,17,0.436,0.3,ddnm,32.56799329314278,0.96401844727808
3405.npy,46,17,0.436,0.5,zerofill,23.57815250135634,0.7388218893579895
3405.npy,46,17,0.436,0.5,cs,37.157060696422455,0.9824675037511829
3405.npy,46,17,0.436,0.5,ddnm,37.49911238211128,0.9889940548627103
3405.npy,51,22,0.564,0.2,zerofill,12.52745807755712,0.4067545308380221
3405.npy,51,22,0.564,0.2,cs,13.611483675727104,0.6557942114262456
3405.npy,51,22,0.564,0.2,ddnm,14.364089170930363,0.7127987437667251
3405.npy,51,22,0.564,0.3,zerofill,20.644010099754485,0.6101462421694746
3405.npy,51,22,0.564,0.3,cs,33.83245098942925,0.9497717060769431
3405.npy,51,22,0.564,0.3,ddnm,35.164147417440915,0.974810847625621
3405.npy,51,22,0.564,0.5,zerofill,24.241049933337738,0.7232492938687791
3405.npy,51,22,0.564,0.5,cs,38.15153094616912,0.9863984708590906
3405.npy,51,22,0.564,0.5,ddnm,39.641992761279894,0.9896943683915483
3405.npy,57,28,0.718,0.2,zerofill,12.429931194087835,0.4426816875572257
3405.npy,57,28,0.718,0.2,cs,13.957865542401162,0.6926466967447632
3405.npy,57,28,0.718,0.2,ddnm,29.386866635542425,0.8955009351095279
3405.npy,57,28,0.718,0.3,zerofill,20.84904890574982,0.6297072890509781
3405.npy,57,28,0.718,0.3,cs,34.030876739366214,0.9419520693488
3405.npy,57,28,0.718,0.3,ddnm,36.8626650894982,0.9807613647551153
3405.npy,57,28,0.718,0.5,zerofill,26.691678818752962,0.7654258863366209
3405.npy,57,28,0.718,0.5,cs,38.773403532067704,0.9890788231716782
3405.npy,57,28,0.718,0.5,ddnm,37.98158747753466,0.9883838094304371
3405.npy,62,33,0.846,0.2,zerofill,12.981375923230507,0.42098520790705996
3405.npy,62,33,0.846,0.2,cs,13.70101429659436,0.6424866056506829
3405.npy,62,33,0.846,0.2,ddnm,33.82010226105233,0.9158037828431194
3405.npy,62,33,0.846,0.3,zerofill,13.537505712174225,0.46368321791422135
3405.npy,62,33,0.846,0.3,cs,13.789466498196967,0.69876192694032
3405.npy,62,33,0.846,0.3,ddnm,34.85554319995036,0.9463142320389583
3405.npy,62,33,0.846,0.5,zerofill,25.690313730259614,0.7677207933232151
3405.npy,62,33,0.846,0.5,cs,39.00074027274317,0.9898366677812337
3405.npy,62,33,0.846,0.5,ddnm,40.80874754925537,0.9918354564426215
3405.npy,68,39,1.0,0.2,zerofill,18.62114660408135,0.48233959488845823
3405.npy,68,39,1.0,0.2,cs,26.84049331582787,0.8272802916941606
3405.npy,68,39,1.0,0.2,ddnm,29.92822867533053,0.8789369123914018
3405.npy,68,39,1.0,0.3,zerofill,13.2414041466747,0.47285299920389384
3405.npy,68,39,1.0,0.3,cs,13.616329363638702,0.6784189289446859
3405.npy,68,39,1.0,0.3,ddnm,33.46248734844539,0.9066055641088858
3405.npy,68,39,1.0,0.5,zerofill,26.184163826565356,0.7253070194701554
3405.npy,68,39,1.0,0.5,cs,38.15915508080575,0.989129302803466
3405.npy,68,39,1.0,0.5,ddnm,39.9010882524393,0.9913089094191462
3481.npy,29,0,0.0,0.2,zerofill,12.281279372187232,0.3923040147280256
3481.npy,29,0,0.0,0.2,cs,12.52056634115705,0.5311172852319039
3481.npy,29,0,0.0,0.2,ddnm,26.125039191681,0.7595843921874286
3481.npy,29,0,0.0,0.3,zerofill,19.67358438539671,0.5876986192059579
3481.npy,29,0,0.0,0.3,cs,30.88151462279219,0.915612436108165
3481.npy,29,0,0.0,0.3,ddnm,31.205661206573637,0.9505398854797517
3481.npy,29,0,0.0,0.5,zerofill,28.809284680648165,0.81760347361552
3481.npy,29,0,0.0,0.5,cs,35.81098840988578,0.9819070016166851
3481.npy,29,0,0.0,0.5,ddnm,33.627977393623794,0.9718659753137556
3481.npy,35,6,0.154,0.2,zerofill,12.754615148150856,0.41071257678457673
3481.npy,35,6,0.154,0.2,cs,13.111321234424771,0.5611360855358855
3481.npy,35,6,0.154,0.2,ddnm,27.382408584697856,0.7804157471820388
3481.npy,35,6,0.154,0.3,zerofill,21.261672900306866,0.6116437918750719
3481.npy,35,6,0.154,0.3,cs,30.78831682299039,0.9390740502876993
3481.npy,35,6,0.154,0.3,ddnm,29.55520860523404,0.9377136545396442
3481.npy,35,6,0.154,0.5,zerofill,27.59769907119718,0.7901045149019202
3481.npy,35,6,0.154,0.5,cs,35.889767384154894,0.9850034857951194
3481.npy,35,6,0.154,0.5,ddnm,34.073305419455515,0.9759369031159476
3481.npy,40,11,0.282,0.2,zerofill,17.39842908754207,0.4700745019398573
3481.npy,40,11,0.282,0.2,cs,23.034039012045096,0.7333390648168362
3481.npy,40,11,0.282,0.2,ddnm,26.10897316797509,0.8471682478808411
3481.npy,40,11,0.282,0.3,zerofill,20.42798534304415,0.5602837083242271
3481.npy,40,11,0.282,0.3,cs,28.22188501487945,0.8877938926041985
3481.npy,40,11,0.282,0.3,ddnm,30.422571253553432,0.9391687183378845
3481.npy,40,11,0.282,0.5,zerofill,26.546845190045335,0.7713380902905485
3481.npy,40,11,0.282,0.5,cs,36.078553152559635,0.9853143146548403
3481.npy,40,11,0.282,0.5,ddnm,35.831660429755566,0.9833761154804394
3481.npy,46,17,0.436,0.2,zerofill,13.566036625399377,0.4475837567988492
3481.npy,46,17,0.436,0.2,cs,13.998944255697563,0.6204210505996091
3481.npy,46,17,0.436,0.2,ddnm,27.770336704708566,0.8340066572347418
3481.npy,46,17,0.436,0.3,zerofill,13.187157205269095,0.4957841828567141
3481.npy,46,17,0.436,0.3,cs,14.751533257003064,0.7363825633828165
3481.npy,46,17,0.436,0.3,ddnm,18.153774422198207,0.8177176798682323
3481.npy,46,17,0.436,0.5,zerofill,27.568071550328103,0.8149575707413185
3481.npy,46,17,0.436,0.5,cs,35.04550593557855,0.9821171530854539
3481.npy,46,17,0.436,0.5,ddnm,34.56471839481007,0.9775177038218891
3481.npy,51,22,0.564,0.2,zerofill,13.332073188976718,0.42031112031033613
3481.npy,51,22,0.564,0.2,cs,14.147649978218169,0.5888113421180036
3481.npy,51,22,0.564,0.2,ddnm,18.420971123065804,0.6644074014962538
3481.npy,51,22,0.564,0.3,zerofill,14.544877494320067,0.5409958797769497
3481.npy,51,22,0.564,0.3,cs,14.88901501270613,0.7406310386744964
3481.npy,51,22,0.564,0.3,ddnm,28.321149315548567,0.8898976783687887
3481.npy,51,22,0.564,0.5,zerofill,24.936060602306686,0.7502431535112662
3481.npy,51,22,0.564,0.5,cs,33.23126826331297,0.9698697722781509
3481.npy,51,22,0.564,0.5,ddnm,33.24509900846572,0.9664572240027393
3481.npy,57,28,0.718,0.2,zerofill,19.85179817316328,0.5509247500330336
3481.npy,57,28,0.718,0.2,cs,25.793623707166887,0.8275014465160478
3481.npy,57,28,0.718,0.2,ddnm,28.146052647341815,0.8894904475580041
3481.npy,57,28,0.718,0.3,zerofill,14.418723045768047,0.5408884160869711
3481.npy,57,28,0.718,0.3,cs,14.942889839432816,0.7339277978966142
3481.npy,57,28,0.718,0.3,ddnm,30.183231244164602,0.9279547625012822
3481.npy,57,28,0.718,0.5,zerofill,27.017730220410414,0.8043952345296448
3481.npy,57,28,0.718,0.5,cs,35.027780283743496,0.9807401151906672
3481.npy,57,28,0.718,0.5,ddnm,34.99137085223452,0.9784435449837356
3481.npy,62,33,0.846,0.2,zerofill,17.63206116893236,0.45580818700220166
3481.npy,62,33,0.846,0.2,cs,22.159016668470798,0.7320981023142078
3481.npy,62,33,0.846,0.2,ddnm,27.443152492959165,0.8281695801395301
3481.npy,62,33,0.846,0.3,zerofill,14.269285342924329,0.4812709578557902
3481.npy,62,33,0.846,0.3,cs,14.697007796248014,0.677719967061726
3481.npy,62,33,0.846,0.3,ddnm,27.60761720926442,0.8396545610473449
3481.npy,62,33,0.846,0.5,zerofill,26.945012095217315,0.8032879325621545
3481.npy,62,33,0.846,0.5,cs,34.297383945344784,0.9784182155165932
3481.npy,62,33,0.846,0.5,ddnm,35.129673921216884,0.9736229552997757
3481.npy,68,39,1.0,0.2,zerofill,19.159123928988365,0.5518867724828527
3481.npy,68,39,1.0,0.2,cs,25.516574082213715,0.8581728475597341
3481.npy,68,39,1.0,0.2,ddnm,28.734252898269524,0.924579350114093
3481.npy,68,39,1.0,0.3,zerofill,20.59319545502944,0.6217523890336071
3481.npy,68,39,1.0,0.3,cs,29.833140361293665,0.934352854540578
3481.npy,68,39,1.0,0.3,ddnm,30.887702717098307,0.9549399857614285
3481.npy,68,39,1.0,0.5,zerofill,20.620763613501126,0.6996034179503865
3481.npy,68,39,1.0,0.5,cs,33.753743929030286,0.9758457595487975
3481.npy,68,39,1.0,0.5,ddnm,33.3252944156902,0.9722639083485871
3517.npy,29,0,0.0,0.2,zerofill,12.132309628293626,0.3891691927627731
3517.npy,29,0,0.0,0.2,cs,12.41295228727417,0.5287249633185325
3517.npy,29,0,0.0,0.2,ddnm,24.44936528584718,0.6956195985409125
3517.npy,29,0,0.0,0.3,zerofill,12.248327325674303,0.42674063359302694
3517.npy,29,0,0.0,0.3,cs,12.53893956638878,0.5773817914956171
3517.npy,29,0,0.0,0.3,ddnm,29.899143202101687,0.8611715215908299
3517.npy,29,0,0.0,0.5,zerofill,28.375193400282626,0.8379146309836786
3517.npy,29,0,0.0,0.5,cs,33.81980296790674,0.978862369734893
3517.npy,29,0,0.0,0.5,ddnm,32.27128811685063,0.9714055931922955
3517.npy,35,6,0.154,0.2,zerofill,16.831242506340768,0.42965802022033234
3517.npy,35,6,0.154,0.2,cs,22.803157976027855,0.7014632964967682
3517.npy,35,6,0.154,0.2,ddnm,28.372165876513698,0.8495027311631819
3517.npy,35,6,0.154,0.3,zerofill,21.116740147012596,0.5858210332670348
3517.npy,35,6,0.154,0.3,cs,28.36684532207525,0.896827503472033
3517.npy,35,6,0.154,0.3,ddnm,30.055781272456898,0.940396403770186
3517.npy,35,6,0.154,0.5,zerofill,27.96080212844876,0.8048308198076809
3517.npy,35,6,0.154,0.5,cs,36.101994997550015,0.9814865766986663
3517.npy,35,6,0.154,0.5,ddnm,36.54529887388554,0.9832911795944784
3517.npy,40,11,0.282,0.2,zerofill,13.762733890547633,0.45469211518648434
3517.npy,40,11,0.282,0.2,cs,14.405630314869605,0.637713441441127
3517.npy,40,11,0.282,0.2,ddnm,25.53290360195197,0.822487147475255
3517.npy,40,11,0.282,0.3,zerofill,19.75601627796847,0.614988085751876
3517.npy,40,11,0.282,0.3,cs,28.996773738915657,0.916842634545114
3517.npy,40,11,0.282,0.3,ddnm,28.608172246222665,0.9384552038559283
3517.npy,40,11,0.282,0.5,zerofill,26.68858899481236,0.79794018625072
3517.npy,40,11,0.282,0.5,cs,33.40886109108796,0.9809862486427429
3517.npy,40,11,0.282,0.5,ddnm,33.08202246625455,0.9763036037454103
3517.npy,46,17,0.436,0.2,zerofill,17.64020107091558,0.5119520244684471
3517.npy,46,17,0.436,0.2,cs,23.59709204051743,0.8027343231051093
3517.npy,46,17,0.436,0.2,ddnm,27.499324889010587,0.9076064123790356
3517.npy,46,17,0.436,0.3,zerofill,21.05187169011352,0.645497083867808
3517.npy,46,17,0.436,0.3,cs,29.63435540037668,0.9350361537022601
3517.npy,46,17,0.436,0.3,ddnm,30.198201923115086,0.9373213060298328
3517.npy,46,17,0.436,0.5,zerofill,28.523332771063696,0.8617559871076936
3517.npy,46,17,0.436,0.5,cs,33.86520775930655,0.9834779359558454
3517.npy,46,17,0.436,0.5,ddnm,32.74310628921471,0.9775857206467049
3517.npy,51,22,0.564,0.2,zerofill,14.326203682126472,0.474488022731686
3517.npy,51,22,0.564,0.2,cs,15.553271511363299,0.654758596531962
3517.npy,51,22,0.564,0.2,ddnm,24.93494746514145,0.8013731085609478
3517.npy,51,22,0.564,0.3,zerofill,14.69122379265963,0.5397537676527157
3517.npy,51,22,0.564,0.3,cs,16.31756558445456,0.7559725670069272
3517.npy,51,22,0.564,0.3,ddnm,30.712272182571333,0.9353165487045243
3517.npy,51,22,0.564,0.5,zerofill,22.812066478026914,0.7390329795927881
3517.npy,51,22,0.564,0.5,cs,33.64855674819615,0.9797282670453107
3517.npy,51,22,0.564,0.5,ddnm,34.40319505242017,0.981246279255737
3517.npy,57,28,0.718,0.2,zerofill,14.634064493858974,0.45522148804576196
3517.npy,57,28,0.718,0.2,cs,18.455931671196023,0.7197824543199033
3517.npy,57,28,0.718,0.2,ddnm,26.501401719943377,0.8428355124297241
3517.npy,57,28,0.718,0.3,zerofill,14.646503113540426,0.5446576787513504
3517.npy,57,28,0.718,0.3,cs,16.0391413316152,0.7132035275813664
3517.npy,57,28,0.718,0.3,ddnm,28.159495032165207,0.8935683852462591
3517.npy,57,28,0.718,0.5,zerofill,26.22594054544903,0.8136449101075902
3517.npy,57,28,0.718,0.5,cs,32.71164196311199,0.9829785418795566
3517.npy,57,28,0.718,0.5,ddnm,31.86546841219449,0.9767454855386303
3517.npy,62,33,0.846,0.2,zerofill,15.640446224467466,0.476643860022442
3517.npy,62,33,0.846,0.2,cs,21.50260220391278,0.7972978289968762
3517.npy,62,33,0.846,0.2,ddnm,27.504639176292155,0.8821360961031254
3517.npy,62,33,0.846,0.3,zerofill,14.7825841760446,0.5549654692103141
3517.npy,62,33,0.846,0.3,cs,16.053859537679514,0.7288788473194395
3517.npy,62,33,0.846,0.3,ddnm,29.47530818515411,0.9190611096819349
3517.npy,62,33,0.846,0.5,zerofill,22.772446338513635,0.7107266921243512
3517.npy,62,33,0.846,0.5,cs,33.89472631320696,0.9784578664192779
3517.npy,62,33,0.846,0.5,ddnm,36.311186098280004,0.983420911642756
3517.npy,68,39,1.0,0.2,zerofill,12.79012373439681,0.38265551749703064
3517.npy,68,39,1.0,0.2,cs,13.989590937577265,0.58519772723836
3517.npy,68,39,1.0,0.2,ddnm,21.239332503044217,0.8036434430442175
3517.npy,68,39,1.0,0.3,zerofill,13.96185421463012,0.5294051435815573
3517.npy,68,39,1.0,0.3,cs,15.087859681146467,0.71566906380502
3517.npy,68,39,1.0,0.3,ddnm,30.09257660649817,0.9253347223933442
3517.npy,68,39,1.0,0.5,zerofill,25.118972576436498,0.7525533091261273
3517.npy,68,39,1.0,0.5,cs,32.77112524326509,0.9771091478169205
3517.npy,68,39,1.0,0.5,ddnm,31.95120497306508,0.9744816225836015
3600.npy,29,0,0.0,0.2,zerofill,10.735401077645744,0.34458010473524864
3600.npy,29,0,0.0,0.2,cs,11.972823326983299,0.5353309014667066
3600.npy,29,0,0.0,0.2,ddnm,11.268157011249427,0.493702395052311
3600.npy,29,0,0.0,0.3,zerofill,22.36233155649131,0.5980875012856425
3600.npy,29,0,0.0,0.3,cs,30.559078452889473,0.9323910435772301
3600.npy,29,0,0.0,0.3,ddnm,31.028284929756026,0.9342557306160404
3600.npy,29,0,0.0,0.5,zerofill,27.138845387016758,0.7532630290162695
3600.npy,29,0,0.0,0.5,cs,36.86482561988228,0.9786917432658104
3600.npy,29,0,0.0,0.5,ddnm,36.87257875128114,0.9798435368298587
3600.npy,35,6,0.154,0.2,zerofill,18.06595570195462,0.4851980271744885
